time,open,high,low,close,Volume,Futures Open Interest,Crypto Open Interest (열기),Crypto Open Interest (고가,Crypto Open Interest (저가),Crypto Open Interest (닫기),Funding Rate
1767091500,88111.4,88150.1,87878.3,87914.3,1349.253,,95747.277,95782.355,95658.576,95658.576,0.005821
1767092400,87914.3,87990.4,87862.7,87987,671.355,,95654.416,95677.838,95638.555,95677.838,0.006412
1767093300,87987.1,87997,87873.2,87898.2,396.219,,95680.254,95693.168,95668.006,95690.496,0.0068390000000000005
1767094200,87898.3,87980,87840,87846.8,483.28,,95688.492,95694.239,95661.245,95662.095,0.007383000000000001
1767095100,87846.8,87917,87722.5,87875.2,1399.834,,95664.6,95682.326,95564.275,95602.009,0.008028
1767096000,87875.3,88033.5,87870,88001.8,1142.51,,95633.109,95679.755,95564.934,95564.934,0.008678
1767096900,88001.8,88055.6,87946,87962.4,536.864,,95567.112,95629.57,95565.542,95629.57,0.008865
1767097800,87962.5,88029.7,87904.9,87957.2,542.191,,95628.213,95660.32,95628.174,95633.662,0.008993000000000001
1767098700,87957.3,87993.4,87919.3,87993.4,295.787,,95634.23,95644.638,95630.857,95644.638,0.009372
1767099600,87993.3,88009.9,87874.8,87912.5,864.056,,95646.007,95661.486,95524.735,95525.41,0.009373999999999999
1767100500,87912.5,88094.1,87874.8,88055,784.638,,95523.77,95590.601,95500.362,95590.601,0.009259
1767101400,88055.1,88097.7,87884,88036,760.659,,95590.186,95623.586,95577.785,95621.852,0.00922
1767102300,88036,88111.7,87984.6,88069.8,703.096,,95625.91,95625.91,95587.792,95597.893,0.009153
1767103200,88069.9,88069.9,87788.2,87995.8,1538.792,,95617.372,95619.822,95420.859,95428.123,0.009229
1767104100,87995.8,88383.3,87983.4,88106.1,2851.538,,95430.74,95470.967,95222.585,95232.005,0.009278999999999999
1767105000,88106,88227.8,87840,88057.2,2935.667,,95222.36,95251.109,95150.659,95151.829,0.009569999999999999
1767105900,88057.2,88976.3,87988.3,88831.4,9124.153,,95158.573,95161.658,94633.068,94810.157,0.01
1767106800,88831.5,89032.1,88150,88308.3,7058.778,,94845.048,94857.314,94576.087,94634.64,0.009713
1767107700,88308.3,88529.1,88164.8,88433,2810.803,,94638.313,94672.684,94516.412,94547.408,0.009297
1767108600,88433,88761.9,88390,88722.4,2174.589,,94546.596,94555.69,94407.27,94453.847,0.00876
1767109500,88722.3,89126,88634.6,88966.8,4777.802,,94446.028,94471.315,94332.536,94442.676,0.008417000000000001
1767110400,88966.8,89100,88737.9,88918.9,3922.938,,94470.809,94783.978,94470.809,94783.978,0.008066
1767111300,88918.9,89355,88904.9,89167.1,4921.955,,94777.247,95527.466,94716.354,95527.466,0.007498
1767112200,89167,89220,88614.3,88667.3,4292.333,,95515.985,95804.175,95515.985,95747.173,0.006525
1767113100,88667.4,88750,88517.6,88698.9,2069.969,,95762.159,95839.14,95750.001,95792.71,0.005901
1767114000,88698.8,88858.9,88667.3,88718.1,1099.526,,95802.225,95805.611,95768.314,95805.611,0.005436
1767114900,88718,88766.9,88442.2,88584.4,2120.138,,95803.651,95808.781,95675.717,95771.091,0.004942
1767115800,88584.4,88645.9,88471.1,88488.4,806.184,,95771.658,95810.591,95750.102,95797.037,0.004364
1767116700,88488.3,88493.9,88070.5,88330.2,5270.823,,95797.094,95943.197,95269.805,95874.203,0.003658
1767117600,88330.2,88372,88237.7,88260,863.268,,95870.789,95878.205,95824.896,95824.948,0.003038
1767118500,88260,88405.8,88251.2,88335.8,648.875,,95826.27,95826.27,95720.364,95723.563,0.002695
1767119400,88335.8,88456.5,88297.1,88324.7,648.371,,95723.01,95726.057,95636.048,95638.435,0.0023
1767120300,88324.7,88324.7,88088,88259.6,992.78,,95639.247,95656.636,95616.376,95616.376,0.002158
1767121200,88259.7,88259.7,87910.4,88026.3,2127.597,,95616.969,95627.085,95450.753,95489.451,0.001931
1767122100,88026.3,88339.6,87992.5,88307.3,1351.84,,95490.475,95502.372,95409.769,95457.667,0.0019809999999999997
1767123000,88307.3,88395.9,88222,88272.8,809.207,,95457.293,95457.293,95318.483,95318.483,0.0019049999999999998
1767123900,88272.7,88308.3,88100,88189.7,565.527,,95316.527,95318.76,95285.472,95285.472,0.0019190000000000001
1767124800,88189.8,88189.8,88037.3,88100.1,818.127,,95284.193,95284.193,95217.543,95217.638,0.002163
1767125700,88100,88181.5,87995.5,88025.8,647.878,,95217.299,95233.56,95191.624,95200.172,0.0024879999999999998
1767126600,88025.7,88144.6,88001.4,88011.7,636.421,,95198.664,95223.734,95154.911,95154.911,0.002693
1767127500,88011.6,88011.6,87833.2,87900.3,1480.042,,95152.648,95153.932,95084.953,95124.976,0.002601
1767128400,87900.2,88063.2,87846.2,88046.4,877.827,,95109.092,95139.789,95077.954,95137.693,0.002833
1767129300,88046.6,88156.2,88041.6,88116.1,600.819,,95132.638,95132.845,95043.631,95043.631,0.0030540000000000003
1767130200,88116.1,88250,88116.1,88234.8,466.808,,95044.827,95046.269,95009.664,95010.352,0.003092
1767131100,88234.9,88298.1,88184.6,88245.5,422.43,,95008.25,95008.959,94930.072,94931.61,0.003452
1767132000,88245.5,88434.8,88245.5,88427.5,689.78,,94918.907,94934.874,94835.179,94835.179,0.003666
1767132900,88427.5,88427.5,88317.3,88385.5,388.552,,94834.99,94836.685,94773.161,94773.622,0.003757
1767133800,88385.5,88420.5,88245.9,88286.6,505.711,,94773.77,94805.673,94748.339,94804.85,0.0034159999999999998
1767134700,88287.1,88394.4,88240.1,88387.7,314.012,,94823.423,94869.856,94823.423,94864.429,0.00368
1767135600,88387.8,88470,88320,88406.9,821.22,,94872.058,94879.325,94775.791,94775.791,0.0036810000000000002
1767136500,88406.8,88533,88374,88525.8,927.209,,94775.481,94800.644,94730.461,94730.461,0.003702
1767137400,88525.9,88531.5,88468.1,88500.8,420.142,,94724.782,94731.317,94702.346,94705.999,0.0033309999999999998
1767138300,88500.9,88503.4,88425.1,88455.3,377.654,,94706.643,94715.063,94680.476,94705.464,0.002945
1767139200,88455.2,88455.3,88301.4,88342.4,813.221,,94706.177,94724.336,94626.203,94636.85,0.002914
1767140100,88342.4,88419.7,88262.5,88349.6,682.443,,94628.232,94632.989,94602.686,94603.11,0.0029779999999999997
1767141000,88349.7,88361.4,88210.9,88283.8,602.92,,94604.92,94618.184,94531.717,94532.028,0.002958
1767141900,88283.8,88283.8,88209.9,88226.3,283.793,,94532.242,94536.895,94519.002,94521.269,0.003008
1767142800,88226.2,88289.7,88134.9,88276.1,766.057,,94518.933,94553.259,94515.901,94553.259,0.003237
1767143700,88276,88660,88264.9,88542.8,1907.246,,94552.101,94651.117,94541.854,94614.992,0.003908
1767144600,88542.8,88735,88542.8,88690.8,988.934,,94615.55,94630.251,94582.956,94585.113,0.004146
1767145500,88690.8,88758.2,88547.7,88604.7,718.423,,94581.304,94634.563,94581.304,94634.563,0.004097
1767146400,88604.7,88650,88477.9,88650,611.736,,94630.633,94657.338,94614.206,94657.338,0.004339
1767147300,88649.9,88700,88582.5,88627.7,419.677,,94658.751,94738.822,94658.751,94738.629,0.004462000000000001
1767148200,88627.7,88715.5,88500.1,88559.2,507.455,,94740.483,94767.589,94739.064,94742.469,0.0043029999999999995
1767149100,88559.2,88687.9,88475.2,88639.3,501.25,,94743.298,94790.788,94719.301,94790.788,0.004587
1767150000,88639.4,88780,88630.1,88724.9,938.973,,94790.992,94837.95,94729.633,94729.945,0.0049
1767150900,88724.9,88724.9,88477.2,88503.5,705.785,,94718.083,94718.083,94660.372,94660.372,0.004478
1767151800,88503.5,88514.9,88335,88426.9,853.458,,94659.57,94660.473,94614.184,94655.337,0.004209
1767152700,88426.8,88450,88370.9,88411.5,377.857,,94670.232,94676.174,94649.469,94673.76,0.004223
1767153600,88411.6,88460,88373.8,88421.8,385.611,,94674.907,94747.171,94674.907,94747.171,0.004136
1767154500,88421.8,88509.9,88335.9,88394.8,760.832,,94748.147,94763.013,94691.959,94695.413,0.003902
1767155400,88394.7,88430.9,88340,88340,262.176,,94696.411,94715.334,94689.929,94714.554,0.003824
1767156300,88340,88388.7,88280.1,88287.3,622.147,,94722.921,94847.726,94720.07,94840.37,0.003673
1767157200,88287.2,88428,88287.2,88374.6,395.016,,94844.817,94857.289,94832.259,94832.259,0.0037799999999999995
1767158100,88374.6,88428,88305.5,88424.9,318.538,,94832.392,94878.526,94832.392,94874.537,0.003608
1767159000,88424.8,88488,88400,88487.9,381.727,,94873.218,94875.504,94817.967,94817.967,0.003677
1767159900,88488,88488,88406.3,88415.6,341.5,,94823.635,94834.762,94804.628,94804.628,0.003504
1767160800,88415.7,88491.1,88415.7,88486.4,280.645,,94804.785,94818.719,94801.683,94815.908,0.0034950000000000003
1767161700,88486.4,88520,88425.1,88489.6,398.717,,94816.192,94816.206,94780.061,94780.061,0.0032990000000000003
1767162600,88489.7,88521.8,88438.9,88468.1,347.21,,94780.419,94788.799,94740.371,94740.371,0.0031309999999999997
1767163500,88468,88494,88446.6,88470.9,171.042,,94741.283,94750.645,94736.934,94736.934,0.002829
1767164400,88471,88471,88385.7,88449.9,281.324,,94736.609,94753.283,94736.609,94746.7,0.002337
1767165300,88450,88545.7,88385,88494.7,491.876,,94745.55,94759.802,94706.622,94706.622,0.002064
1767166200,88494.7,88596,88476.2,88567.1,459.239,,94705.644,94706.219,94682.457,94701.356,0.001857
1767167100,88567.2,88595.4,88526.5,88569,386.882,,94700.556,94700.556,94635.172,94635.172,0.001483
1767168000,88568.9,88690,88568.9,88659.1,1057.543,,94635.991,94642.529,94531.397,94615.751,0.001437
1767168900,88659.1,88659.2,88591,88607.7,291.542,,94617.546,94635.684,94608.69,94634.285,0.001093
1767169800,88607.8,88607.8,88341.5,88372.6,880.311,,94634.217,94659.641,94610.36,94620.294,0.000632
1767170700,88372.5,88422.9,88339.9,88391.2,507.383,,94623.792,94675.577,94614.825,94675.577,0.000565
1767171600,88391.3,88549.6,88389,88514.4,536.193,,94675.9,94731.4,94673.443,94709.682,0.000852
1767172500,88514.4,88569.5,88514.3,88558,302.323,,94710.573,94722.854,94707.133,94722.079,0.001283
1767173400,88558,88647.7,88539.3,88616.6,474.155,,94720.457,94724.466,94692.436,94721.687,0.0015970000000000001
1767174300,88616.6,88679.3,88607.5,88619.5,640.794,,94736.812,94750.424,94704.249,94742.189,0.001773
1767175200,88619.5,88790,88619.5,88753,1016.192,,94740.151,94750.83,94669.394,94669.394,0.001984
1767176100,88753,88850,88642.1,88719.9,1527.022,,94669.987,94669.987,94617.167,94648.349,0.00186
1767177000,88719.9,88733.9,88615.1,88708.4,539.671,,94646.323,94648.742,94601.414,94620.196,0.0018580000000000003
1767177900,88708.4,88810.8,88681.6,88804.6,452.679,,94617.259,94628.27,94599.149,94628.27,0.002016
1767178800,88804.6,88916.5,88774.1,88823.6,1191.537,,94621.752,94649.228,94572.987,94590.548,0.00229
1767179700,88823.6,88900,88759.4,88896.2,583.031,,94584.779,94629.87,94584.779,94607.523,0.002299
1767180600,88896.2,88987.9,88828.7,88982.2,1295.532,,94615.249,94684.804,94612.127,94636.973,0.002301
1767181500,88982.1,89000,88852,88967.6,1144.252,,94589.263,94635.236,94567.492,94606.312,0.0023150000000000002
1767182400,88967.6,88997.6,88857.8,88900.2,1161.004,,94629.019,94830.488,94618.924,94822.56,0.0021019999999999997
1767183300,88900.1,88961.4,88862.7,88897.6,628.512,,94828.317,94910.457,94825.871,94909.597,0.001893
1767184200,88897.6,88942.1,88772.4,88792.1,1136.494,,94909.781,95029.903,94893.861,95024.758,0.0018729999999999999
1767185100,88792.1,88824,88702.5,88737,882.709,,95029.671,95047.037,95011.456,95019.058,0.0021520000000000003
1767186000,88737,88809.5,88700,88775.7,663.271,,95019.633,95034.577,94934.233,94947.1,0.0028580000000000003
1767186900,88775.7,88862.6,88763.3,88805.7,649.559,,94947.522,94959.965,94884.368,94902.302,0.003322
1767187800,88805.8,88805.8,88705.3,88754,616.463,,94913.166,94913.166,94879.791,94902.637,0.003307
1767188700,88754.1,89025.1,88734.8,88954.4,1398.451,,94912.532,94927.125,94866.426,94927.05,0.003811
1767189600,88954.3,89192.8,88878.4,89099.3,2178.99,,94926.432,94939.541,94793.135,94795.526,0.00437
1767190500,89099.2,89104.4,88902,88911.1,995.11,,94821.157,94880.121,94816.082,94868.3,0.0044150000000000005
1767191400,88911.1,88911.1,88521.5,88619.7,3760.397,,94857.028,94919.052,94821.159,94918.118,0.004371
1767192300,88619.6,88627.3,88233.5,88443.4,4161.847,,94919.282,94962.318,94632.284,94632.408,0.00454
1767193200,88443.4,88450,87898.7,88156.7,5039.039,,94632.653,94699.71,94503.211,94592.223,0.00394
1767194100,88156.8,88166.6,87880,87951.9,3058.292,,94601.476,94672.306,94594.86,94641.971,0.0037419999999999997
1767195000,87951.9,88084,87729.2,88006.2,3282.866,,94615.24,94668.437,94483.749,94502.244,0.003795
1767195900,88006.1,88125.3,87880.9,87909,1923.836,,94504.735,94563.983,94490.229,94521.776,0.00375
1767196800,87909,87967.8,87774.4,87884.1,2247.973,,94470.025,94722.627,94470.025,94722.627,0.0041329999999999995
1767197700,87884,88024.3,87642.4,87888.2,3116.019,,94727.573,94727.573,94542.985,94590.397,0.004698
1767198600,87888.2,87911.1,87350.5,87432.7,4552.049,,94594.936,94665.408,94439.491,94585.017,0.0050739999999999995
1767199500,87432.6,87666.3,87391.4,87625.9,2161.846,,94670.202,94887.15,94666.402,94875.589,0.005881
1767200400,87625.9,87656.1,87454,87506.1,1347.454,,94874.42,94887.425,94847.822,94885.193,0.006287999999999999
1767201300,87506.1,87716,87454,87588.4,1365.75,,94885.505,94933.578,94858.161,94860.82,0.006867000000000001
1767202200,87588.4,87646.5,87509,87582.1,785.911,,94859.815,94862.849,94807.459,94818.272,0.007072
1767203100,87582.1,87654.4,87529,87587.2,756.499,,94816.948,94816.948,94731.865,94731.865,0.007551
1767204000,87587.2,87917.3,87535,87883.9,2588.143,,94730.691,94926.119,94655.299,94926.119,0.008371
1767204900,87884,87952,87788,87912.6,974.879,,94933.461,94933.461,94846.182,94858.925,0.008858
1767205800,87912.6,87923.5,87797.3,87841.6,855.396,,94857.384,94943.204,94856.326,94884.99,0.009163000000000001
1767206700,87841.5,87853.2,87651.4,87655.8,689.737,,94884.23,94893.694,94844.177,94891.026,0.009616999999999999
1767207600,87655.9,87846,87655.9,87757.4,641.584,,94890.198,94899.127,94864.975,94866.362,0.01
1767208500,87757.4,87799.8,87640.6,87706.6,445.016,,94863.63,94883.886,94863.63,94875.231,0.01
1767209400,87706.6,87713.1,87603.9,87619,380.861,,94873.714,94884.13,94865.585,94881.841,0.01
1767210300,87618.9,87687.9,87454,87515,1144.858,,94880.651,94886.73,94589.18,94593.601,0.01
1767211200,87515,87525.6,87391.1,87517.8,1457.215,,94589.459,94595.45,94503.655,94541.176,0.01
1767212100,87517.8,87538.2,87408,87465.1,724.311,,94555.195,94572.946,94518.814,94523.533,0.01
1767213000,87465.1,87512.4,87189.2,87411,2397.081,,94521.901,94521.901,94225.212,94257.469,0.01
1767213900,87410.9,87683.6,87340,87629,1650.162,,94255.75,94347.468,94250.425,94337.506,0.01
1767214800,87629,87762.8,87629,87714,1011.947,,94315.494,94399.265,94315.494,94359.986,0.01
1767215700,87714.1,87750,87682.3,87724.4,286.111,,94358.249,94362.278,94341.413,94343.727,0.01
1767216600,87724.3,87841.9,87724.3,87786.9,479.46,,94343.439,94344.516,94298.702,94305.649,0.01
1767217500,87786.9,87795,87731.8,87764,346.621,,94304.925,94304.925,94228.954,94237.181,0.01
1767218400,87764,87798.8,87729.8,87798.7,337.513,,94235.112,94237.015,94208.339,94232.76,0.01
1767219300,87798.7,87849.7,87767.3,87825.4,360.715,,94233.465,94248.648,94222.901,94235.439,0.01
1767220200,87825.4,87825.4,87652.2,87696,479.61,,94234.168,94242.889,94179.237,94179.886,0.01
1767221100,87696,87744,87613.4,87695.7,287.261,,94181.357,94189.552,94164.516,94166.034,0.01
1767222000,87695.8,87702.1,87622.6,87658.7,272.77,,94166.326,94176.757,94161.694,94162.72,0.01
1767222900,87658.7,87661.8,87583.6,87640.9,243.045,,94161.97,94164.611,94141.521,94144.569,0.01
1767223800,87640.9,87656,87610.2,87652.6,154.553,,94145.144,94169.978,94142.654,94164.066,0.01
1767224700,87652.6,87670.1,87600,87608.2,285.297,,94164.411,94200.171,94164.411,94199.12,0.01
1767225600,87608.3,87791.9,87600,87705,752.615,,94199.143,94337.953,94199.143,94337.953,0.01
1767226500,87705,87754,87705,87746.4,236.9,,94338.287,94395.555,94338.287,94395.555,0.01
1767227400,87746.3,87747,87701.7,87715,243.217,,94399.392,94399.434,94391.612,94397.785,0.01
1767228300,87715,87819,87714.9,87773.4,338.308,,94399.955,94408.046,94392.991,94405.557,0.01
1767229200,87773.4,87983.3,87773.3,87960.8,906.403,,94391.423,94524.246,94390.765,94520.632,0.01
1767230100,87960.9,88021.4,87833.6,87837.5,779.436,,94525.299,94710.041,94507.783,94690.143,0.01
1767231000,87837.4,87866.5,87797.9,87858.6,311.436,,94690.731,94702.164,94669.358,94701.669,0.01
1767231900,87858.7,87980,87841.2,87916.5,443.861,,94700.605,94714.997,94663.614,94664.358,0.01
1767232800,87916.6,87997.5,87869.3,87963.1,335.889,,94662.455,94662.455,94614.716,94621.157,0.01
1767233700,87963.1,88065,87904.2,87925.6,558.376,,94622.012,94622.012,94530.423,94531.416,0.01
1767234600,87925.6,88029.2,87913.9,87928.4,564.321,,94538.748,94629.345,94528.016,94629.345,0.01
1767235500,87928.3,87938.5,87866,87884.6,437.236,,94623.421,94647.686,94623.421,94635.911,0.01
1767236400,87884.6,87968.5,87854.8,87962.4,413.902,,94635.821,94643.126,94622.771,94640.29,0.01
1767237300,87962.3,87995,87863.4,87900,317.124,,94638.993,94640.587,94623.724,94629.327,0.01
1767238200,87900.1,87925,87875,87907.6,167.466,,94629.835,94633.95,94616.373,94617.901,0.01
1767239100,87907.6,87907.7,87801.9,87824.6,296.06,,94618.495,94618.495,94548.686,94548.686,0.01
1767240000,87824.6,87831.6,87608.3,87625.7,841.767,,94548.325,94567.642,94454.229,94454.229,0.01
1767240900,87625.7,87668,87508.4,87605.6,978.272,,94452.067,94491.625,94416.282,94491.625,0.01
1767241800,87605.6,87639.7,87528,87528.2,483.248,,94495.758,94599.158,94495.758,94599.158,0.01
1767242700,87528.3,87647.3,87528.3,87567,470.021,,94611.674,94730.051,94610.821,94730.051,0.01
1767243600,87566.9,87701.2,87566.9,87669.7,311.727,,94731.434,94788.367,94729.787,94788.367,0.01
1767244500,87669.7,87709.1,87624.1,87680,243.559,,94786.799,94812.257,94786.799,94807.151,0.01
1767245400,87680,87720.6,87620,87674.3,327.855,,94809.555,94821.389,94806.845,94819.266,0.01
1767246300,87674.4,87700,87667.5,87674.7,120.021,,94819.556,94825.513,94816.928,94821.971,0.01
1767247200,87674.7,87674.7,87602.8,87624.6,348.08,,94821.898,94843.497,94776.019,94776.135,0.01
1767248100,87624.6,87635.3,87621.4,87632.6,108.697,,94775.961,94776.328,94766.509,94767.909,0.01
1767249000,87632.6,87646.8,87621.6,87630.6,220.839,,94766.649,94792.792,94765.731,94791.553,0.01
1767249900,87630.6,87635.6,87621.5,87621.5,101.348,,94792.38,94795.412,94786.108,94787.542,0.01
1767250800,87621.6,87640.1,87558.5,87615.5,325.53,,94786.943,94789.235,94743.678,94744.141,0.01
1767251700,87615.5,87639.7,87570,87572.6,262.385,,94763.37,94788.844,94762.912,94788.844,0.01
1767252600,87572.7,87637.5,87572.7,87608.3,239.058,,94790.497,94843.795,94790.497,94841.032,0.01
1767253500,87608.2,87640.1,87580.9,87603.7,302.898,,94840.215,94850.771,94800.738,94800.738,0.01
1767254400,87603.7,87799.5,87590,87731.1,1254.163,,94802.977,94805.489,94663.352,94663.352,0.01
1767255300,87731.1,87746.8,87683,87710,230.183,,94662.763,94671.618,94646.798,94669.241,0.01
1767256200,87709.9,87755.3,87666.3,87666.4,461.804,,94669.117,94755.949,94664.335,94755.949,0.01
1767257100,87666.3,87745.9,87666.3,87741.5,209.138,,94754.799,94789.345,94754.799,94786.787,0.01
1767258000,87741.5,87834.2,87716.8,87822.7,367.909,,94789.195,94833.792,94787.407,94828.421,0.01
1767258900,87822.7,87941.2,87782.8,87799.3,751.853,,94827.678,94843.101,94812.751,94834.081,0.01
1767259800,87799.3,87848.1,87799.3,87842.4,201.11,,94832.209,94842.989,94830.594,94842.815,0.01
1767260700,87842.3,87846.8,87815.6,87846.7,198.675,,94842.627,94849.213,94840.976,94847.214,0.01
1767261600,87846.8,87853.5,87820,87831,201.897,,94850.812,94870.77,94850.812,94869.785,0.01
1767262500,87831.1,87831.1,87753,87824.4,302.623,,94869.969,94925.389,94866.359,94925.389,0.01
1767263400,87824.4,87832.9,87796.9,87800.2,136.363,,94927.919,94936.175,94926.666,94935.879,0.01
1767264300,87800.2,87853.9,87797.1,87833.9,183.779,,94935.535,94942.235,94926.545,94934.729,0.01
1767265200,87833.8,87931.5,87820,87892.3,484.646,,94935.169,95017.469,94924.645,95017.469,0.01
1767266100,87892.4,87949,87884.3,87890.1,273.371,,95019.854,95057.053,95019.854,95039.855,0.01
1767267000,87890.1,87925.1,87839.6,87880,302.832,,95039.112,95039.112,95027.802,95031.8,0.01
1767267900,87880,87985.6,87880,87980.1,486.322,,95031.971,95048.336,95005.31,95015.202,0.01
1767268800,87980.1,88000,87938.2,87959.8,606.15,,95020.231,95020.231,94987.103,94995.797,0.01
1767269700,87959.8,87989.7,87903.7,87962.3,487.607,,95000.136,95007.811,94972.546,95007.15,0.01
1767270600,87962.4,87962.4,87883.3,87930,388.145,,95008.225,95012.026,94988.72,95012.026,0.01
1767271500,87930,87946,87898.6,87898.7,229.404,,95011.503,95015.7,95006.794,95013.542,0.01
1767272400,87898.6,87954.2,87843,87940.4,310.159,,95012.356,95012.356,94982.764,95009.772,0.009827
1767273300,87940.3,87981.6,87914.4,87938.1,267.025,,95011.704,95053.956,95011.704,95045.387,0.009024
1767274200,87938.1,87950,87901.1,87945.4,267.965,,95045.598,95045.598,95007.594,95010.498,0.008287
1767275100,87945.3,87945.3,87809.4,87871.7,834.488,,95010.296,95016.624,94931.961,94965.755,0.0075829999999999995
1767276000,87871.8,87923,87777.7,87910.1,1035.728,,94966.088,94990.594,94917.749,94943.955,0.006736000000000001
1767276900,87910,87924,87799.3,87822.3,481.632,,94944.571,94963.213,94882.844,94882.844,0.005854
1767277800,87822.4,87867.8,87758.4,87860.3,522.896,,94882.225,94901.659,94863.419,94867.056,0.005137
1767278700,87860.3,87930,87842.2,87917.6,265.388,,94874.956,94898.186,94874.954,94896.883,0.004412
1767279600,87917.6,87942.9,87871.8,87942.9,365.948,,94898.246,94925.625,94896.763,94896.763,0.00365
1767280500,87942.9,88042,87925,87965.9,650.94,,94891.05,94891.05,94835.509,94871.827,0.0030199999999999997
1767281400,87965.9,88079.3,87888.4,87975,888.411,,94876.053,94879.78,94705.973,94732.89,0.002381
1767282300,87975,88049.9,87942.4,87986.8,528.199,,94734.883,94783.559,94734.883,94778.342,0.001787
1767283200,87986.8,88006.8,87868.3,87896.8,616.049,,94777.905,94777.992,94724.277,94725.32,0.001345
1767284100,87896.9,87921.2,87833.1,87913.6,378.745,,94725.987,94735.625,94717.164,94721.207,0.000998
1767285000,87913.7,87956.2,87895.2,87898.6,252.624,,94721.221,94723.142,94701.42,94723.142,0.0008889999999999999
1767285900,87898.6,87955.1,87898.6,87955,210.336,,94721.977,94723.208,94675.725,94675.725,0.00082
1767286800,87955.1,88045,87933.4,88016.6,266.645,,94681.752,94683.766,94662.644,94680.396,0.000831
1767287700,88016.6,88240,87991.8,88217.4,1427.022,,94683.639,94720.053,94665.791,94665.791,0.000933
1767288600,88217.5,88475.8,88217.5,88308.5,2860.655,,94673.553,94686.361,94421.271,94444.535,0.0013360000000000002
1767289500,88308.5,88427.3,88250.3,88281.3,849.027,,94466.804,94564.843,94462.285,94545.516,0.001322
1767290400,88281.4,88332.8,88126.3,88135,1429.01,,94551.845,94552.153,94318.61,94318.61,0.0016460000000000001
1767291300,88134.9,88225.2,88066.6,88066.7,790.142,,94319.406,94337.054,94272.787,94272.787,0.001937
1767292200,88066.6,88155.9,88066.6,88144.9,297.75,,94278.787,94297.474,94270.41,94297.363,0.0024029999999999998
1767293100,88144.9,88186.7,88117.5,88165.3,224.164,,94297.856,94314.263,94294.945,94305.739,0.002883
1767294000,88165.2,88165.3,88034.7,88081.2,344.202,,94306.699,94321.302,94294.063,94295.426,0.003091
1767294900,88081.1,88144.8,88081.1,88130.3,204.965,,94294.179,94310.929,94284.127,94310.257,0.0035120000000000004
1767295800,88130.4,88306.9,88127.7,88295,443.099,,94310.626,94323.059,94275.554,94279.254,0.004168
1767296700,88294.9,88403.8,88265.9,88354.8,719.598,,94279.719,94285.29,94226.615,94240.498,0.004517
1767297600,88354.8,88354.8,88260.4,88299.2,422.8,,94253.263,94253.263,94172.259,94172.589,0.004573
1767298500,88299.2,88328,88272,88326.8,227.206,,94178.482,94184.789,94174.732,94174.732,0.004385999999999999
1767299400,88326.8,88335.6,88202.4,88210.3,437.603,,94174.238,94192.625,94151.025,94155.178,0.004126
1767300300,88210.3,88248.5,88193.2,88220.4,198.254,,94153.56,94153.56,94119.272,94119.308,0.004338
1767301200,88220.5,88400,88211.8,88345.5,274.558,,94118.307,94119.53,94099.506,94106.966,0.004801000000000001
1767302100,88345.6,88360.4,88313.5,88341.5,164.159,,94108.058,94120.722,94105.668,94105.668,0.004837
1767303000,88341.5,88378.8,88286.3,88286.4,304.228,,94107.824,94116.048,94081.397,94087.998,0.004921
1767303900,88286.3,88355.6,88263.3,88346.9,189.318,,94087.495,94094.135,94086.156,94089.412,0.004966
1767304800,88347,88597.7,88347,88473.6,985.388,,94088.304,94088.304,94009.548,94011.281,0.005063
1767305700,88473.5,88545.3,88432.5,88489.4,391.154,,94011.88,94011.88,93970.062,93970.154,0.005049
1767306600,88489.4,88557.2,88377.3,88550,543.045,,93968.433,93968.433,93910.435,93924.567,0.004985
1767307500,88549.9,88665.4,88494.6,88603.5,740.569,,93922.69,93952.432,93877.577,93879.056,0.005379
1767308400,88603.5,88739.4,88431.1,88537.2,1720.68,,93888.195,94105.464,93853.314,94103.904,0.005394
1767309300,88537.1,88756,88537.1,88687.2,878.642,,94104.542,94105.454,94063.996,94075.822,0.005554
1767310200,88687.2,88844,88687.2,88844,967.635,,94075.715,94085.214,93972.253,93972.253,0.005586
1767311100,88843.9,88881.4,88710.8,88800,1217.423,,93966.511,93969.065,93924.506,93937.75,0.005601
1767312000,88800,88841,88545.2,88599.9,1930.932,,93934.229,93965.742,93793.367,93822.744,0.005119
1767312900,88599.9,88680,88545.4,88665.3,722.032,,93826.126,93842.366,93813.149,93828.246,0.005075
1767313800,88665.4,88836.6,88600,88650,1423.876,,93828.963,93828.963,93710.582,93750.748,0.004643
1767314700,88650,88850,88650,88794.2,1309.076,,93749.877,93877.984,93660.845,93877.984,0.004538
1767315600,88794.2,88838,88695,88714.6,775.751,,93877.069,94030.33,93877.069,94028.518,0.004216
1767316500,88714.5,88714.5,88637.5,88641.8,542.408,,94027.519,94159.787,94027.519,94159.787,0.0037679999999999996
1767317400,88641.9,88666.1,88474.2,88595.1,1249.696,,94160.931,94251.952,94143.804,94251.127,0.0034140000000000004
1767318300,88595.2,88622.7,88529,88599.9,419.623,,94250.769,94273.967,94241.164,94273.967,0.0033009999999999997
1767319200,88600,88629.4,88375.7,88449.4,1136.101,,94271.868,94325.197,94268.228,94294.412,0.003077
1767320100,88449.5,88495.7,88324.4,88389.3,786.079,,94291.292,94314.579,94267.906,94295.101,0.0031260000000000003
